index,u_p0,u_p1,u_p2,v_p0,v_p1,v_p2,w_p0,w_p1,w_p2
k,0,0,0,1,1,1,2,2,2
x,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
    21.90,    6.2685,    8.7281,    8.9005,    0.0644,    1.6452,   -0.3676,    1.3450,   -0.1650,   -0.0200
    22.00,    6.2815,    8.7919,    8.9470,   -0.3900,    1.7349,    0.0656,   -0.0400,   -0.1300,   -0.0400
    22.10,    6.7692,    8.6594,    9.0310,   -0.1555,    1.7115,   -0.0381,   -0.2850,   -0.1650,   -0.0200
    22.20,    6.6669,    8.7254,    9.0601,   -0.2215,    1.8123,    0.0153,    0.1900,   -0.1100,   -0.0300
    22.30,    6.8923,    8.6743,    9.0320,   -0.2580,    1.7063,    0.0119,   -0.1150,   -0.1100,   -0.1100
    22.40,    6.8595,    8.5902,    8.9005,   -0.3974,    1.7529,    0.4445,   -0.5500,   -0.1600,    0.0200
    22.50,    6.5672,    8.6731,    8.7865,   -0.1055,    1.7453,    0.4448,   -0.3450,   -0.1900,    0.0400
    22.60,    6.6884,    8.7173,    8.9224,   -0.0479,    1.7044,    0.0340,   -0.6500,   -0.1800,   -0.1500
    22.70,    6.6511,    8.6791,    8.8668,    0.1398,    1.6962,    0.2552,   -0.6850,   -0.2200,    0.0200
    22.80,    6.3052,    8.5725,    8.9103,    0.8098,    1.6653,    0.1323,   -0.7700,   -0.2300,   -0.0400
    22.90,    6.3331,    8.7265,    8.9357,    0.7562,    1.7162,    0.5059,   -1.0650,   -0.2200,    0.0700
    23.00,    6.5273,    8.6136,    9.0845,    0.5094,    1.6204,    0.3389,   -1.0900,   -0.2800,    0.1200
    23.10,    6.6650,    8.6503,    9.0304,    0.8967,    1.7567,    0.0829,   -0.8750,   -0.2050,    0.0450
    23.20,    6.6628,    8.7375,    9.0111,    0.6827,    1.7140,    0.4724,   -0.8700,   -0.2100,    0.1600
    23.30,    6.5833,    8.7290,    9.0389,    0.6623,    1.6382,    0.3618,   -0.7750,   -0.2650,   -0.0300
    23.40,    6.5108,    8.6988,    8.9921,    0.5857,    1.6808,    0.2207,   -0.3800,   -0.2000,   -0.0600
    23.50,    6.7465,    8.7289,    8.9598,    0.4650,    1.5812,    0.3093,   -0.3350,   -0.2100,   -0.0900
    23.60,    6.2291,    8.7609,    8.9734,    0.5012,    1.5815,    0.4891,   -0.1700,   -0.2300,    0.1600
    23.70,    6.4206,    8.6373,    9.0416,    0.2184,    1.6020,    0.3978,    0.0100,   -0.3000,    0.0600
    23.80,    6.3047,    8.7451,    9.0601,    0.1757,    1.5938,    0.4214,    0.2200,   -0.3300,    0.0500
    23.90,    6.3926,    8.6779,    8.9320,    0.2720,    1.5321,    0.4199,   -0.0650,   -0.3400,    0.0700
    24.00,    6.2808,    8.7680,    8.9965,    0.8923,    1.6394,    0.2426,    0.3200,   -0.1600,    0.0200
    24.10,    6.2234,    8.7558,    9.0438,    0.7214,    1.4776,    0.2057,    0.3500,   -0.1500,   -0.0200
    24.20,    6.2522,    8.7486,    8.9054,    0.6608,    1.5658,    0.2884,    0.4600,   -0.2400,    0.0400
    24.30,    6.0815,    8.7336,    8.8074,    0.1661,    1.5140,    0.3904,    0.9050,   -0.2200,    0.0900
    24.40,    6.4589,    8.7661,    8.9485,    0.4867,    1.5394,    0.3436,    1.3000,   -0.2700,    0.0400
    24.50,    6.2671,    8.7198,    8.9896,   -0.1566,    1.6263,    0.2988,    1.1600,   -0.3450,    0.0800
    24.60,    6.5569,    8.7567,    8.9475,    0.7908,    1.6736,    0.2936,    0.9000,   -0.3600,    0.1900
    24.70,    6.5107,    8.6970,    8.9200,    0.3257,    1.6378,    0.5182,    0.2650,   -0.3700,    0.2700
    24.80,    6.2323,    8.7688,    9.0224,    0.3592,    1.5754,    0.0321,    0.0700,   -0.4000,   -0.1400
    24.90,    6.8768,    8.6051,    9.0529,    0.2744,    1.5446,   -0.0426,    0.1950,   -0.2700,   -0.0500
    25.00,    6.7590,    8.6617,    9.1056,    0.5948,    1.5195,   -0.0076,    0.0100,   -0.3700,   -0.0700
    25.10,    6.8167,    8.6679,    9.1256,    0.4736,    1.5844,    0.2941,   -0.0550,   -0.2250,    0.0400
    25.20,    6.6384,    8.6469,    9.0313,   -0.0469,    1.5818,    0.0759,   -0.2500,   -0.2400,   -0.1600
    25.30,    7.2003,    8.6513,    8.8739,    0.2500,    1.6037,    0.3130,   -0.2500,   -0.2700,    0.0700
    25.40,    7.4885,    8.6838,    8.7993,    0.4564,    1.6290,    0.2825,   -0.3600,   -0.2800,    0.0700
    25.50,    7.3778,    8.6038,    8.6562,    0.5746,    1.7296,   -0.1768,   -0.4350,   -0.2800,    0.0300
    25.60,    7.4683,    8.6683,    8.8084,    0.8529,    1.7554,    0.0343,   -0.6300,   -0.2800,    0.2400
    25.70,    7.4975,    8.7325,    8.9025,    0.7603,    1.8131,   -0.2676,   -0.6250,   -0.2350,    0.1000
    25.80,    7.4781,    8.7368,    8.6840,    0.9467,    1.7780,   -0.2873,   -0.4800,   -0.2500,    0.0600
    25.90,    7.5454,    8.8237,    8.5456,    0.8053,    1.8243,   -0.6107,   -0.4800,   -0.2600,   -0.0200
    26.00,    7.6114,    8.8931,    8.6074,    0.9061,    1.8970,   -0.4178,   -0.6800,   -0.1800,   -0.0600
    26.10,    7.6107,    8.8492,    8.6488,    0.8241,    1.8488,   -0.7547,   -0.6750,   -0.2150,   -0.1600
    26.20,    7.6805,    8.8737,    8.4444,    0.8647,    1.8233,   -0.7727,   -0.7300,   -0.2300,   -0.1500
    26.30,    7.6805,    8.8161,    8.6244,    0.8647,    1.9445,   -0.2661,   -0.7150,   -0.2200,    0.0000
    26.40,    7.6902,    8.8363,    8.6116,    0.8445,    1.9541,   -0.9160,   -0.6900,   -0.2400,    0.0200
    26.50,    7.7404,    8.7666,    8.8327,    0.7545,    1.9705,   -0.8604,   -0.7450,   -0.1800,   -0.0500
    26.60,    7.6865,    8.8020,    8.7042,    0.7586,    1.9428,   -0.6838,   -0.7600,   -0.2000,    0.0700
    26.70,    7.6262,    8.7221,    8.5801,    0.6977,    1.8973,   -0.8914,   -0.7500,   -0.2200,    0.0100
    26.80,    7.6187,    8.7880,    8.6271,    0.6719,    1.9411,   -0.6363,   -0.7300,   -0.2000,    0.1600
    26.90,    7.6200,    8.7498,    8.6252,    0.6328,    1.9328,   -0.7363,   -0.7000,   -0.1500,    0.1400
    27.00,    7.3208,    8.6661,    8.8064,    0.3717,    1.9475,   -0.8779,   -0.4000,   -0.1800,    0.0000
    27.10,    7.3043,    8.6208,    8.7436,    0.6511,    1.8813,   -0.7146,   -0.5500,   -0.0800,    0.1000
    27.20,    7.5929,    8.6949,    8.5372,    0.8824,    1.8869,   -0.4265,   -0.6000,   -0.2200,    0.1200
    27.30,    7.7528,    8.5931,    8.5616,    0.8273,    1.6428,   -0.5090,   -0.7900,   -0.2950,   -0.1500
    27.40,    7.6576,    8.5595,    8.7658,    0.4131,    1.7135,   -0.1989,   -0.5000,   -0.2100,   -0.1000
    27.50,    7.7012,    8.7269,    8.7458,    0.8993,    1.6842,   -0.9067,   -0.6150,   -0.2950,   -0.1400
    27.60,    7.8689,    8.8961,    8.6407,    0.7810,    1.6409,   -0.8626,   -0.4700,   -0.3200,   -0.2200
    27.70,    7.9613,    8.7695,    8.5656,    0.8992,    1.7144,   -1.1212,   -0.4450,   -0.2650,   -0.1100
    27.80,    7.9263,    8.8281,    8.3395,    0.9519,    1.8462,   -1.0207,   -0.0600,   -0.2600,   -0.1700
    27.90,    8.0088,    8.8781,    8.4405,    1.1793,    1.8453,   -0.9727,   -0.0050,   -0.3200,    0.0800
    28.00,    7.9554,    8.8392,    8.3695,    1.0053,    1.6980,   -0.9172,    0.1000,   -0.1900,   -0.2900
    28.10,    7.9497,    8.7834,    8.3272,    1.0224,    1.8621,   -1.0364,    0.0800,   -0.0950,   -0.2900
    28.20,    7.8778,    8.7240,    8.6815,    0.8248,    1.9403,   -1.0214,    0.0100,   -0.0600,   -0.0800
    28.30,    7.5968,    8.5192,    8.3262,    0.8793,    1.9544,   -1.0864,    0.1550,   -0.0850,   -0.0400
    28.40,    7.5697,    8.4028,    8.5424,    1.1289,    1.8866,   -1.2807,   -0.1100,   -0.1700,   -0.1900
    28.50,    7.9604,    8.5190,    8.7562,    0.9062,    2.0434,   -1.3970,   -0.1200,   -0.2600,   -0.3300
    28.60,    7.8133,    8.3657,    8.5978,    1.0021,    1.7253,   -1.2098,    0.1500,   -0.2300,   -0.3900
    28.70,    7.8047,    8.5282,    8.7953,    0.8692,    1.6491,   -1.1357,    0.1450,    0.0200,   -0.1200
    28.80,    7.4087,    8.7065,    8.6508,    0.8741,    1.5606,   -1.4669,   -0.0100,   -0.0700,   -0.1700
    28.90,    7.0809,    8.5886,    8.6441,    1.1936,    1.6209,   -1.2967,   -0.3300,   -0.0450,   -0.2100
    29.00,    6.8595,    8.5233,    8.4163,    1.2270,    1.6022,   -0.3701,   -0.4400,   -0.1100,   -0.0100
    29.10,    7.0484,    8.7699,    8.5444,    1.3713,    1.4793,   -0.3686,   -0.3350,   -0.1550,    0.1100
    29.20,    6.9317,    8.7311,    8.3764,    1.3355,    1.5921,   -0.5673,   -0.1400,   -0.2200,   -0.0700
    29.30,    7.1176,    8.6449,    8.7222,    1.1268,    1.6848,   -0.8882,   -0.3850,   -0.0100,    0.0300
    29.40,    7.0469,    8.5277,    8.4503,    0.6871,    1.6241,   -0.8788,    0.0300,    0.0000,   -0.0100
    29.50,    7.2329,    8.7518,    8.6675,    0.8845,    1.6267,   -1.0231,    0.1800,   -0.1750,    0.1000
    29.60,    6.8706,    8.7641,    8.4863,    1.4848,    1.4394,   -0.8815,   -0.0900,   -0.0300,    0.2800
    29.70,    6.4620,    8.5607,    8.5653,    3.1302,    1.6745,   -0.8291,   -0.6300,   -0.0600,    0.2400
    29.80,    6.0984,    8.5100,    8.4712,    2.0881,    1.5365,   -0.9333,   -0.1200,   -0.1600,    0.3700
    29.90,    6.3976,    8.4004,    8.5180,    2.5523,    1.5586,   -0.7922,    0.1400,   -0.2650,    0.1800
    30.00,    6.7638,    8.4964,    8.6845,    2.3551,    1.3567,   -0.8715,   -0.4200,   -0.2100,    0.2300
    30.10,    7.0239,    8.3222,    8.7256,    2.2089,    1.4992,   -0.9163,   -0.1450,   -0.0900,    0.1100
    30.20,    6.9947,    8.5220,    8.6424,    1.6924,    1.4382,   -0.8766,   -0.3400,    0.0500,    0.1200
    30.30,    6.9062,    8.3160,    8.3841,    1.9202,    1.2882,   -0.6875,   -0.4050,    0.0450,    0.4000
    30.40,    6.7303,    8.3095,    8.2824,    1.8736,    1.3124,   -0.2654,   -0.7200,    0.0400,    0.2900
    30.50,    6.7417,    8.2281,    8.1812,    1.4903,    1.1920,   -0.4274,   -1.0000,   -0.0450,    0.3300
    30.60,    7.1972,    8.1401,    8.2696,    2.4225,    1.2417,   -0.5092,   -0.3100,   -0.1200,    0.1000
    30.70,    7.4490,    8.1045,    8.3166,    3.2727,    1.0094,   -0.2541,   -0.1800,   -0.2100,    0.0300
    30.80,    7.7545,    8.2834,    8.2053,    2.5836,    1.0028,   -0.2179,   -0.2200,   -0.1200,    0.0800
    30.90,    7.6302,    8.3266,    8.0300,    2.5220,    1.1150,   -0.1824,   -0.0700,   -0.1600,    0.1600
    31.00,    7.6106,    8.3683,    7.7906,    2.5944,    0.9491,   -0.1477,   -0.2500,   -0.0400,    0.4500
    31.10,    6.9373,    8.3702,    8.0563,    2.4797,    0.9921,   -0.5710,   -0.5600,    0.0900,    0.5000
    31.20,    7.2169,    8.3595,    8.0573,    2.6102,    0.9053,   -0.9271,   -0.7000,   -0.1800,    0.4000
    31.30,    6.9327,    8.5702,    8.0834,    2.8068,    1.1912,   -1.0236,   -0.5350,   -0.1950,    0.3700
    31.40,    6.9711,    8.7570,    8.1858,    2.5230,    1.3816,   -1.1037,   -0.4100,   -0.1600,    0.2400
    31.50,    6.7480,    8.8559,    7.9036,    1.9613,    1.3296,   -1.0101,   -0.0500,   -0.3800,    0.2200
    31.60,    7.2272,    8.7188,    7.9236,    1.7138,    1.1703,   -1.1145,   -0.1800,   -0.5000,    0.4200
    31.70,    7.2579,    8.6424,    8.2358,    1.6962,    1.1538,   -1.1046,   -0.2100,   -0.4500,    0.2100
    31.80,    6.8896,    8.6030,    8.2605,    1.7365,    1.1846,   -0.6670,   -0.4400,   -0.4000,    0.1600
    31.90,    6.9428,    8.5330,    8.3136,    1.5934,    1.0299,   -0.4040,   -0.2300,   -0.1250,    0.1800
    32.00,    7.3442,    8.6397,    8.1043,    1.4574,    1.1178,   -0.6720,   -0.4300,   -0.0100,    0.0500
    32.10,    7.2826,    8.7078,    8.5067,    1.3786,    0.9694,   -0.3518,   -0.4400,    0.1750,   -0.1300
    32.20,    7.0536,    8.6176,    8.5257,    1.3291,    1.0082,   -0.5062,   -0.3800,    0.0800,   -0.0700
    32.30,    7.0442,    8.4676,    8.4592,    1.4634,    0.8082,   -0.4289,   -0.4100,   -0.0200,   -0.1500
    32.40,    6.5953,    8.2477,    8.6535,    1.9283,    0.7135,   -0.6188,   -0.6300,   -0.0400,   -0.1600
    32.50,    6.3825,    8.3142,    8.5757,    1.8915,    0.6361,   -0.5072,   -0.6800,   -0.2450,   -0.2400
    32.60,    6.9063,    8.3314,    8.6601,    1.3681,    0.4958,   -0.3829,   -0.4000,   -0.2300,   -0.0900
    32.70,    7.4960,    8.3867,    8.6855,    1.4974,    0.5097,   -0.4154,   -0.4950,   -0.1850,   -0.2100
    32.80,    7.2124,    8.2615,    8.7160,    1.7761,    0.6012,   -0.4900,   -0.0300,   -0.2600,   -0.3100
    32.90,    7.4621,    8.3618,    8.6803,    1.6571,    0.5672,   -0.3733,   -0.5800,   -0.2950,   -0.2900
    33.00,    7.1723,    8.2309,    8.5646,    1.8709,    0.6758,   -0.3590,   -0.8400,   -0.2300,   -0.2600
    33.10,    7.2561,    8.1032,    8.6468,    1.9133,    0.8453,   -0.4486,   -0.4450,   -0.0150,   -0.2500
    33.20,    7.4099,    8.2137,    8.9448,    1.8502,    0.8162,   -0.5545,   -0.6300,   -0.2400,   -0.1500
    33.30,    7.4373,    8.3110,    8.7037,    1.9177,    1.1843,   -0.5058,   -0.4750,   -0.3300,   -0.1800
    33.40,    7.3767,    8.4752,    8.8200,    1.4828,    1.2971,   -0.2920,   -0.2700,   -0.2200,   -0.2100
    33.50,    7.2944,    8.2716,    8.7158,    1.7755,    1.4181,   -0.1979,   -0.1850,   -0.1950,   -0.1700
    33.60,    7.9443,    8.1433,    8.7451,    2.3718,    1.5057,   -0.0305,   -0.6700,   -0.1100,   -0.1000
    33.70,    7.8112,    8.1924,    8.7195,    2.2664,    1.5117,   -0.1120,   -0.5950,   -0.1750,   -0.1000
    33.80,    8.2891,    8.2039,    8.8892,    2.4070,    1.5345,   -0.3334,   -0.1500,   -0.1100,   -0.2900
    33.90,    8.0758,    8.2281,    8.8074,    2.3452,    1.3950,   -0.4218,   -0.2150,   -0.1800,   -0.3500
    34.00,    8.0972,    8.1492,    8.9694,    2.1127,    1.3995,   -0.5230,   -0.0400,   -0.0500,   -0.3800
    34.10,    8.2056,    8.3226,    8.8922,    1.9265,    1.4671,   -0.1264,   -0.0100,   -0.1750,   -0.2600
    34.20,    8.1246,    8.3174,    8.9672,    2.1802,    1.3062,   -0.3309,    0.0400,   -0.1600,   -0.3400
    34.30,    8.1937,    8.2540,    8.9815,    2.0818,    1.1844,   -0.2152,   -0.0700,    0.1300,   -0.1400
    34.40,    8.1017,    8.2203,    8.9850,    2.1346,    1.0521,   -0.2433,   -0.1100,    0.1600,   -0.2400
    34.50,    7.8785,    8.2293,    8.7628,    2.5311,    0.9499,   -0.3489,   -0.1950,    0.0950,   -0.2800
    34.60,    7.7266,    8.3683,    8.9253,    2.2881,    0.9491,   -0.6282,    0.0600,    0.0900,   -0.4500
    34.70,    7.4801,    8.4576,    8.7791,    2.0619,    0.8604,   -0.5393,   -0.1700,    0.1800,   -0.1300
    34.80,    7.4021,    8.5713,    8.5981,    1.8564,    0.6891,   -0.6897,   -0.0100,    0.2100,   -0.2000
    34.90,    7.2734,    8.5665,    8.6589,    1.9759,    0.9022,   -0.5469,   -0.1500,    0.3300,   -0.2000
    35.00,    7.4407,    8.5609,    8.7079,    2.7018,    0.7733,   -0.5979,   -0.4400,    0.3300,   -0.2400
    35.10,    7.5806,    8.4553,    8.6401,    2.4910,    0.5894,   -0.5385,   -0.0900,    0.2800,   -0.1900
    35.20,    7.6601,    8.2580,    8.6483,    2.3654,    0.6293,   -0.5767,   -0.1500,    0.2200,   -0.1000
    35.30,    7.5866,    8.2366,    8.5715,    2.2388,    0.6587,   -0.4151,   -0.4550,    0.2250,   -0.0900
    35.40,    7.7626,    8.1492,    8.7320,    2.2853,    0.5874,   -0.7944,   -0.5100,    0.1900,   -0.2000
    35.50,    7.8301,    8.3780,    8.6084,    2.0550,    0.9289,   -0.7739,   -0.4250,    0.0950,   -0.1200
    35.60,    7.5996,    8.3358,    8.5301,    1.9305,    0.9238,   -0.8904,   -0.8800,    0.0400,   -0.0400
    35.70,    7.8304,    8.2472,    8.5877,    1.8199,    0.8915,   -1.0116,   -0.6800,    0.0050,   -0.1300
    35.80,    7.8554,    8.1021,    8.6552,    1.8194,    0.7383,   -1.0389,   -0.6500,    0.1200,   -0.1100
    35.90,    7.8115,    8.1167,    8.5912,    1.7713,    0.5620,   -1.0396,   -0.4650,    0.0300,   -0.0700
    36.00,    7.8909,    8.1127,    8.4306,    1.5887,    0.7681,   -0.6604,   -0.5700,    0.1800,    0.0400
    36.10,    8.2861,    8.0139,    8.4061,    1.8509,    1.2832,   -0.6349,   -0.5800,    0.0350,    0.2050
    36.20,    7.9192,    8.0667,    8.5698,    1.7061,    1.3752,   -0.4011,   -0.8800,    0.0500,    0.2100
    36.30,    7.8928,    7.9943,    8.9369,    1.4856,    1.3556,   -0.9544,   -0.8100,    0.1200,   -0.1700
    36.40,    7.9692,    8.0256,    8.8182,    1.7052,    1.4200,   -0.6841,   -0.6500,    0.0200,   -0.1800
    36.50,    7.7518,    7.9438,    8.7717,    1.1833,    0.9255,   -0.7111,   -0.6650,   -0.0500,   -0.2400
    36.60,    7.6517,    8.0132,    8.8054,    1.3313,    0.9982,   -0.5218,   -0.7000,   -0.1300,   -0.1700
    36.70,    7.6953,    8.0024,    8.7963,    1.2085,    1.0574,   -0.6796,   -0.6500,   -0.2450,   -0.2600
    36.80,    7.6151,    7.9389,    8.5301,    1.3981,    1.0816,   -0.4843,   -0.5200,    0.0200,   -0.1100
    36.90,    7.5552,    7.9721,    8.6904,    1.7113,    1.2460,   -0.5715,   -0.3900,   -0.0400,   -0.2800
    37.00,    7.4227,    7.7901,    8.6663,    1.6879,    1.2486,   -0.7811,   -0.2500,   -0.0800,   -0.1600
    37.10,    7.4986,    7.8959,    8.5656,    1.8825,    1.0835,   -0.7151,   -0.4700,   -0.2450,    0.0600
    37.20,    7.4198,    8.0300,    8.4693,    2.3501,    1.0358,   -0.6272,   -0.6300,   -0.2800,    0.0100
    37.30,    7.5242,    7.8108,    8.3496,    2.3701,    1.0802,   -0.8128,   -0.7700,    0.0100,    0.1300
    37.40,    7.4860,    7.9160,    8.2223,    2.1588,    1.0361,   -0.4723,   -0.7300,    0.1500,    0.2500
    37.50,    7.4612,    7.9364,    8.1942,    2.2163,    0.9567,   -0.4757,   -0.4850,    0.1300,    0.2500
    37.60,    7.2221,    8.0886,    8.0883,    2.5681,    0.9647,   -0.3676,   -0.5600,    0.1600,    0.2600
    37.70,    7.1409,    7.7559,    8.1368,    2.3586,    1.0342,   -0.6466,   -0.6850,    0.2250,    0.3200
    37.80,    7.2491,    7.9214,    8.3117,    2.1154,    1.1080,   -0.9101,   -0.3700,   -0.0600,    0.0500
    37.90,    7.4676,    7.8505,    8.2735,    1.7291,    0.9604,   -0.7153,   -0.3100,   -0.1500,    0.1400
    38.00,    7.0115,    7.9342,    8.0802,    1.3240,    0.9457,   -0.4755,   -0.3900,   -0.1000,    0.2000
    38.10,    7.3806,    7.9551,    8.1041,    2.0888,    0.8913,   -0.5829,   -0.3900,   -0.1450,    0.0200
    38.20,    7.5998,    7.9788,    8.1142,    2.4506,    0.8728,   -0.1721,   -0.6700,   -0.1200,    0.0100
    38.30,    7.3612,    7.9831,    8.2166,    2.0152,    0.8377,   -0.2521,   -0.6600,   -0.0200,    0.0300
    38.40,    7.0827,    8.0201,    8.2905,    2.1947,    0.9420,   -0.1575,   -0.6100,   -0.0400,   -0.0400
    38.50,    7.0473,    7.9907,    8.3932,    2.2794,    0.7175,   -0.1236,   -0.5650,    0.0250,   -0.2700
    38.60,    6.4973,    8.0031,    8.2900,    2.8424,    0.7903,    0.0205,   -0.7300,    0.0300,    0.1400
    38.70,    6.8115,    8.0515,    8.4974,    2.7492,    0.8604,   -0.6237,   -0.8850,    0.0300,   -0.0300
    38.80,    6.6458,    8.0357,    8.3109,    2.9675,    0.8157,   -0.8461,   -0.9200,    0.0100,   -0.1800
    38.90,    6.7343,    8.2416,    8.3944,    2.5367,    0.9656,   -1.1778,   -1.0200,   -0.0200,    0.0100
    39.00,    6.7300,    8.2634,    8.4579,    2.1657,    1.1072,   -1.4051,   -0.9700,    0.1100,   -0.1900
    39.10,    7.0443,    8.2186,    8.6190,    2.6816,    1.0661,   -1.3533,   -0.6700,    0.1300,   -0.3550
    39.20,    6.9864,    8.0992,    8.7537,    2.2827,    0.9945,   -1.3189,   -0.4800,    0.2800,   -0.2300
    39.30,    6.9727,    8.2647,    8.7300,    2.2489,    1.0682,   -1.3004,   -0.6150,    0.1450,   -0.3300
    39.40,    7.1570,    8.3587,    8.5520,    2.1113,    0.9693,   -1.3009,   -0.4000,    0.0100,   -0.2000
    39.50,    7.1293,    8.2958,    8.7094,    2.0758,    1.0756,   -1.1320,   -0.4050,    0.0200,   -0.2600
    39.60,    7.3816,    8.3181,    8.6079,    2.1388,    1.2422,   -1.0020,   -0.5100,    0.0700,   -0.1400
    39.70,    7.2021,    8.2621,    8.5830,    2.0634,    1.0893,   -1.1475,   -0.7250,   -0.1100,   -0.0600
    39.80,    7.0593,    8.1430,    8.7475,    1.9211,    0.9856,   -1.3268,   -0.5600,   -0.1100,   -0.2100
    39.90,    7.1600,    8.1678,    8.7500,    2.0582,    1.0741,   -1.4048,   -0.6450,   -0.1100,   -0.2500
    40.00,    7.3631,    8.1177,    8.6424,    2.1152,    1.0181,   -1.2827,   -0.4200,   -0.1300,   -0.2200
    40.10,    7.4154,    8.1104,    8.6258,    2.3282,    0.9032,   -1.2634,   -0.4800,   -0.1600,   -0.2600
    40.20,    7.4223,    8.0938,    8.9344,    2.2721,    0.9225,   -1.2825,   -0.4100,   -0.0700,   -0.4200
    40.30,    7.1024,    7.9922,    8.7461,    2.3824,    0.9956,   -1.1987,   -0.4050,   -0.1650,   -0.2300
    40.40,    7.0344,    8.0221,    8.6690,    2.1817,    1.0420,   -1.1512,   -0.3600,   -0.1200,   -0.3200
    40.50,    7.1269,    7.9386,    8.6906,    2.3569,    0.9676,   -1.2697,   -0.3950,   -0.1100,   -0.3200
    40.60,    6.8374,    8.0411,    8.6030,    2.3356,    0.8876,   -1.2519,   -0.5500,   -0.0900,   -0.2300
    40.70,    6.8445,    8.0130,    8.6276,    2.3935,    0.8841,   -1.2204,   -0.3950,   -0.1150,   -0.2300
    40.80,    6.8911,    8.0778,    8.5101,    2.4206,    0.8208,   -1.1921,   -0.4800,   -0.0100,   -0.4000
    40.90,    7.0766,    8.0496,    8.4951,    2.4469,    0.7604,   -1.2438,   -0.5400,   -0.0350,   -0.2700
