index,u_p0,u_p1,u_p2,v_p0,v_p1,v_p2,w_p0,w_p1,w_p2
   514.70,    8.0721,    8.7198,    9.4253,    1.6501,    1.0172,   -0.6380,   -0.5350,   -0.0100,   -0.2250
   514.80,    8.1103,    8.6321,    9.2681,    1.6584,    1.2380,   -0.2868,   -0.6100,   -0.1300,   -0.0400
   514.90,    8.0992,    8.4710,    9.3925,    1.8066,    1.1862,   -0.5744,   -0.5450,   -0.1750,   -0.1300
   515.00,    8.0160,    8.4661,    9.2573,    1.8463,    1.1392,   -0.4307,   -0.4900,   -0.2300,   -0.0800
   515.10,    8.0235,    8.6126,    9.2952,    1.6691,    1.1644,   -0.3334,   -0.4650,   -0.3400,   -0.1400
   515.20,    8.0450,    8.5439,    9.3191,    1.4936,    1.0277,   -0.2378,   -0.4200,   -0.3800,   -0.0700
   515.30,    7.9582,    8.6932,    9.3840,    1.5043,    0.8857,   -0.4472,   -0.5700,   -0.2100,   -0.1300
   515.40,    7.9743,    8.6986,    9.2918,    1.2570,    0.7546,   -0.3053,   -0.4600,   -0.2600,   -0.2200
   515.50,    7.9487,    8.8149,    9.4086,    1.5815,    0.8223,   -0.4156,   -0.1300,   -0.1600,   -0.2700
   515.60,    7.6865,    8.7808,    9.4538,    1.5707,    0.6649,   -0.4065,   -0.0400,   -0.1700,   -0.2600
   515.70,    7.8667,    8.8382,    9.4222,    1.7852,    0.8358,   -0.4389,   -0.3300,   -0.0500,   -0.2500
   515.80,    7.6852,    8.8857,    9.3509,    1.8128,    0.9129,   -0.1485,   -0.2700,    0.0500,    0.0300
   515.90,    7.6531,    8.8999,    9.4271,    1.7554,    0.7686,   -0.1890,   -0.6150,    0.0850,    0.0300
   516.00,    7.7013,    8.8641,    9.3977,    1.9145,    0.6253,   -0.0073,   -0.5900,    0.0300,    0.1300
   516.10,    7.7615,    8.9484,    9.5049,    1.9753,    0.6926,    0.1056,   -0.5550,    0.1150,    0.0850
   516.20,    7.5397,    8.8641,    9.4770,    1.8377,    0.6253,   -0.2470,   -0.7200,    0.1100,    0.0000
   516.30,    7.5733,    8.9421,    9.6601,    1.5639,    0.6278,   -0.1426,   -0.4000,    0.1050,    0.0050
   516.40,    7.4784,    8.9281,    9.6028,    1.4668,    0.6260,   -0.4595,   -0.5000,    0.1100,   -0.0400
   516.50,    7.6648,    8.8287,    9.5046,    1.4861,    0.7100,   -0.2685,   -0.3550,    0.1200,    0.2800
   516.60,    7.7542,    8.8035,    9.4516,    1.6574,    0.5965,    0.1916,   -0.5400,    0.1600,    0.1700
   516.70,    7.6242,    8.8687,    9.2930,    1.5559,    0.5582,   -0.1413,   -0.6500,    0.0700,   -0.1650
   516.80,    7.7338,    8.8604,    9.0849,    1.5338,    0.5394,   -0.2452,   -0.7100,    0.0500,   -0.1300
   516.90,    7.7487,    8.9591,    9.5011,    1.5285,    0.5764,   -0.4435,   -0.4500,   -0.0800,   -0.2850
   517.00,    7.7160,    8.9724,    9.4725,    1.4461,    0.4391,   -0.6750,   -0.6200,   -0.0600,   -0.3700
   517.10,    7.9122,    8.8817,    9.3035,    1.5022,    0.6560,   -0.3716,   -0.3250,    0.1950,   -0.2150
   517.20,    7.9022,    8.9911,    9.0822,    1.1484,    0.5768,   -0.2812,   -0.1400,    0.1500,   -0.3400
   517.30,    8.2328,    8.9943,    9.2550,    1.1248,    0.6377,   -0.4986,   -0.0400,    0.1000,   -0.5550
   517.40,    7.7315,    8.9894,    9.2731,    0.5076,    0.5908,   -0.4430,   -0.4300,    0.1000,   -0.5500
   517.50,    7.0952,    9.0736,    9.1721,    0.7002,    0.6012,   -0.2880,   -0.3550,    0.0850,   -0.4200
   517.60,    7.2129,    9.0254,    9.2709,    1.5981,    0.5881,   -0.2509,    0.1300,    0.1000,   -0.6000
   517.70,    7.8630,    9.0504,    9.3556,    1.0901,    0.7907,   -0.0125,    0.1500,    0.0850,   -0.5050
   517.80,    7.8219,    9.0451,    9.2814,    0.9319,    0.7758,   -0.2211,   -0.4100,    0.0400,   -0.4600
   517.90,    7.8024,    8.9645,    9.2891,    0.0461,    0.6483,    0.0648,    0.1100,    0.1300,   -0.3050
   518.00,    8.3570,    9.0204,    9.3100,   -0.2349,    0.7442,   -0.3957,   -0.1800,    0.1000,   -0.4200
   518.10,    7.6574,    8.9956,    9.2829,   -0.1070,    0.8017,   -0.3492,    0.2750,   -0.1050,   -0.2800
   518.20,    7.7950,    9.0192,    9.2819,   -0.5318,    0.9863,   -0.3991,    0.4400,    0.0000,   -0.2500
   518.30,    7.3450,    8.8719,    9.0931,   -0.1739,    0.8222,   -0.3404,    0.6150,    0.0000,   -0.2250
   518.40,    7.2124,    8.9936,    9.1962,   -0.2543,    0.9048,   -0.6875,    0.7400,    0.1100,   -0.4100
   518.50,    6.7705,    8.9400,    9.2125,    0.0085,    0.8769,   -0.6748,    0.3300,    0.0000,   -0.3650
   518.60,    6.9203,    8.9830,    9.0391,   -0.2545,    0.8750,   -0.7424,   -0.2800,   -0.0700,   -0.3400
   518.70,    6.9459,    9.1505,    9.1429,    0.0300,    0.8457,   -0.3984,    0.1550,   -0.1450,   -0.3900
   518.80,    7.2390,    9.1224,    9.1231,    0.2833,    0.8422,   -0.4400,    0.5200,   -0.1900,   -0.2000
   518.90,    7.4420,    9.1993,    9.2766,    0.2833,    1.1438,   -0.2110,    0.4250,   -0.2000,   -0.1550
   519.00,    7.7960,    9.1468,    9.2374,    0.3303,    1.1658,   -0.3263,    0.1200,   -0.3200,   -0.2700
   519.10,    7.4580,    9.2757,    9.1331,    0.3850,    0.9572,   -0.2892,    0.0800,   -0.1400,   -0.2550
   519.20,    7.3025,    9.2093,    9.0620,    0.4621,    0.8885,   -0.2908,   -0.1800,   -0.0400,   -0.0800
   519.30,    6.7354,    9.1656,    9.0362,    0.8163,    0.9544,   -0.2833,    0.0550,   -0.0950,   -0.0650
   519.40,    6.9583,    9.0207,    9.0638,    1.0610,    0.8583,   -0.3048,    0.1000,   -0.1600,   -0.0300
   519.50,    6.6912,    9.1202,    9.0277,    0.8572,    1.0343,   -0.3591,    0.2450,   -0.1450,   -0.0600
   519.60,    6.5475,    9.1596,    9.1923,    0.9250,    1.0035,   -0.4814,    0.3900,   -0.1900,   -0.0600
   519.70,    6.7826,    9.0277,    9.0759,    0.3163,    0.8591,   -0.3461,    1.1150,   -0.1350,   -0.0100
   519.80,    7.0996,    9.0857,    9.0943,    0.3160,    0.9090,   -0.3794,    1.2400,   -0.0500,   -0.0500
   519.90,    7.1629,    9.1039,    8.9563,    0.1778,    0.8186,   -0.1257,    1.3900,   -0.0700,    0.0400
   520.00,    7.5786,    9.0909,    9.0660,    0.3606,    0.8669,   -0.4969,    1.5100,   -0.0800,   -0.0900
   520.10,    7.5871,    9.0840,    9.1538,    0.2334,    0.9230,   -0.4576,    1.1550,   -0.0300,   -0.0450
   520.20,    7.0711,    9.1761,    9.0625,    0.4906,    0.9272,   -0.4688,    1.2500,   -0.0100,   -0.0700
   520.30,    6.8680,    9.0912,    9.0343,    0.8967,    0.8349,   -0.5293,    0.7250,    0.0000,   -0.0150
   520.40,    6.8743,    9.1610,    9.1453,    0.7586,    0.8755,   -0.7365,    0.6500,    0.0700,    0.0000
   520.50,    6.9103,    9.1514,    8.9661,    0.9589,    0.8957,   -0.4379,    0.1500,    0.0350,    0.0500
   520.60,    6.9396,    9.1805,    9.0566,    0.9233,    0.9491,   -0.3627,    0.2800,    0.1000,   -0.0800
   520.70,    6.9430,    9.0637,    9.0267,    1.0983,    1.0594,   -0.4091,    0.2700,    0.0550,   -0.1300
   520.80,    6.8007,    9.0596,    9.0263,    1.1841,    1.0055,   -0.5801,    0.3200,   -0.0200,   -0.2100
   520.90,    6.7568,    9.0353,    8.9148,    0.9899,    0.9420,   -0.2519,    0.4950,   -0.1350,   -0.0450
   521.00,    6.7817,    9.0350,    8.9049,    0.9324,    0.9740,   -0.3457,    0.7200,   -0.0300,   -0.0200
   521.10,    7.0400,    9.2080,    8.9921,    1.1494,    1.0736,   -0.5915,    0.4650,    0.1200,   -0.1550
   521.20,    6.9506,    9.2362,    8.8877,    1.1811,    1.1341,   -0.6114,    0.3200,    0.0600,    0.0700
   521.30,    6.7699,    9.2028,    8.8669,    1.1447,    1.3188,   -0.5000,    0.3250,   -0.0800,    0.0300
   521.40,    6.6017,    9.2219,    8.9845,    1.2380,    1.4244,   -0.4713,    0.3400,   -0.0300,   -0.0200
   521.50,    6.3743,    9.1795,    9.0543,    1.3205,    1.3052,   -0.4307,    0.3550,   -0.0900,   -0.0250
   521.60,    6.3343,    9.2376,    9.0074,    1.2693,    1.4121,   -0.4257,    0.4400,    0.1700,   -0.0900
   521.70,    6.1198,    9.3307,    8.9242,    1.4496,    1.0602,   -0.5321,    0.1750,    0.0500,   -0.1150
   521.80,    6.2232,    9.2359,    8.8645,    1.4195,    1.0200,   -0.3649,    0.1300,   -0.0500,   -0.0800
   521.90,    6.3557,    9.1260,    8.9575,    1.6460,    1.0742,   -0.3677,    0.2050,    0.0600,   -0.2100
   522.00,    6.5101,    9.0485,    8.9389,    1.4619,    1.1538,   -0.4484,    0.3900,    0.0800,   -0.2700
   522.10,    7.1389,    8.9602,    8.8756,    1.2434,    1.0895,   -0.5131,    0.0550,    0.1850,   -0.2800
   522.20,    6.9307,    9.0478,    8.9581,    0.8795,    1.2178,   -0.4888,   -0.1300,    0.2800,   -0.2100
   522.30,    6.5005,    9.2948,    8.8346,    0.6699,    1.0629,   -0.6144,   -0.0450,    0.2450,   -0.2400
   522.40,    6.5990,    9.2623,    8.6513,    0.7960,    1.0375,   -0.4267,   -0.0600,    0.2600,    0.0900
   522.50,    6.4367,    9.1628,    8.8369,    0.5802,    1.0645,   -0.5464,    0.1300,    0.2300,   -0.0600
   522.60,    6.2478,    9.1133,    8.8281,    0.6389,    1.0905,   -0.5902,   -0.1100,    0.1500,   -0.0900
   522.70,    6.0582,    9.0637,    8.9527,    0.9647,    1.0594,   -0.5607,    0.0750,    0.2550,   -0.0800
   522.80,    5.9338,    9.2012,    8.9780,    1.0492,    1.1868,   -0.5932,    0.0900,    0.3300,   -0.0800
   522.90,    5.8880,    9.1655,    9.0639,    1.3641,    1.1004,   -0.8569,    0.3600,    0.3550,   -0.1700
   523.00,    6.0368,    9.0965,    9.0091,    1.1972,    1.0528,   -0.8459,    0.5600,    0.3900,   -0.0800
   523.10,    5.8628,    9.1183,    9.0161,    1.6567,    0.9914,   -0.6419,    0.2700,    0.2600,   -0.1200
   523.20,    5.7689,    9.0271,    8.9170,    1.4065,    0.9802,   -0.8500,    0.3500,    0.1900,   -0.0800
   523.30,    6.1254,    9.0809,    8.9373,    0.2142,    0.9191,   -0.7834,    0.2400,    0.1400,   -0.1000
   523.40,    6.3470,    9.0219,    8.9576,   -0.1112,    1.0223,   -0.7168,    0.3500,    0.1700,   -0.1000
   523.50,    6.5651,    9.0139,    9.0006,    0.3466,    0.9714,   -0.9217,    0.3500,    0.2100,   -0.2300
   523.60,    6.7886,    9.0069,    8.9315,    0.4702,    0.9705,   -0.6203,    0.2400,    0.1700,   -0.1200
   523.70,    6.5674,    8.9189,    9.0591,    0.2115,    1.0203,   -0.8468,    0.6300,    0.1850,   -0.2450
   523.80,    6.4438,    8.8508,    9.0051,    0.4350,    0.9656,   -0.6397,    0.9800,    0.1000,   -0.1500
   523.90,    6.3144,    8.9307,    8.9389,    0.6186,    1.0111,   -0.6514,    0.8950,    0.1600,   -0.1400
   524.00,    6.4749,    8.9616,    8.9953,    0.5884,    1.1075,   -0.7336,    0.7400,    0.0700,    0.0200
   524.10,    6.4346,    8.9515,    9.0203,    0.6262,    1.1027,   -0.7340,    0.4050,   -0.0300,   -0.0350
   524.20,    6.4539,    8.9340,    9.0389,    0.6428,    0.9260,   -0.8564,    0.7000,    0.0500,   -0.2100
   524.30,    6.2481,    8.7869,    8.9558,    0.9560,    1.0219,   -0.7598,    0.6400,    0.1550,   -0.1350
   524.40,    6.2658,    8.9160,    8.8956,    1.6527,    1.1304,   -0.6176,    0.4500,    0.0400,   -0.0100
   524.50,    6.2518,    8.8414,    8.9277,    1.8541,    1.0998,   -0.7632,    0.1300,   -0.1250,   -0.0600
   524.60,    6.5707,    9.1389,    8.9258,    1.8968,    1.1720,   -0.8062,   -0.2500,   -0.0200,   -0.1400
   524.70,    6.9862,    9.0420,    8.9731,    1.8196,    1.1779,   -0.8431,   -0.2300,   -0.0350,   -0.1950
   524.80,    6.9709,    8.9581,    8.8823,    2.0029,    1.1355,   -0.6833,   -0.3100,    0.0900,   -0.0900
   524.90,    7.0158,    8.9670,    9.0514,    2.1010,    1.1794,   -0.7267,   -0.0950,    0.1150,   -0.0950
   525.00,    7.1312,    8.9951,    9.1524,    1.9157,    1.1828,   -0.6786,   -0.1600,    0.1000,   -0.0600
   525.10,    7.0697,    9.0499,    9.0556,    1.4879,    1.1717,   -0.6157,   -0.1000,    0.1000,   -0.1350
   525.20,    7.0654,    9.1389,    9.0123,    1.5229,    1.1720,   -0.5819,   -0.0700,    0.1300,   -0.1600
   525.30,    7.0166,    9.0781,    8.9428,    1.2819,    1.2322,   -0.6545,    0.0050,    0.0650,   -0.0800
   525.40,    6.8268,    9.0037,    9.0381,    1.0876,    1.1126,   -0.7924,    0.0500,   -0.0400,   -0.2400
   525.50,    6.6027,    9.0398,    8.9357,    0.8819,    1.1669,   -0.5093,   -0.1550,    0.0250,   -0.0500
   525.60,    6.7539,    9.0135,    8.9830,    0.6369,    1.2065,   -0.7493,   -0.0700,    0.0700,   -0.1800
   525.70,    6.6986,    8.9633,    8.9193,    0.6230,    1.0934,   -0.5790,   -0.4300,   -0.0200,   -0.0900
   525.80,    6.6541,    8.9217,    8.9571,    0.7529,    1.3163,   -0.5388,   -0.4200,    0.0200,   -0.2400
   525.90,    6.8408,    8.8828,    8.9418,    0.8863,    1.1690,   -0.5015,   -0.5300,    0.0000,   -0.2400
   526.00,    6.8549,    8.8242,    9.2149,    1.0910,    1.2402,   -0.5499,   -0.6100,   -0.0300,   -0.3300
   526.10,    6.6926,    8.7689,    9.2254,    1.0782,    1.2263,   -0.7801,   -0.9700,   -0.0600,   -0.4300
   526.20,    6.7618,    8.6557,    9.1529,    1.0368,    1.2195,   -0.4506,   -0.8900,   -0.1500,   -0.0100
   526.30,    6.6506,    8.6602,    9.2248,    0.9270,    1.2414,   -0.8621,   -0.2750,   -0.0950,   -0.1900
   526.40,    6.5251,    8.8040,    9.4028,    1.1075,    1.2306,   -0.8616,    0.2400,   -0.1600,   -0.0900
   526.50,    6.3478,    8.6958,    9.2396,    0.6369,    1.2707,   -0.9244,    0.6400,   -0.1150,   -0.1450
   526.60,    6.2559,    8.7515,    9.1366,    0.7468,    1.3097,   -0.6663,    0.6600,   -0.1300,   -0.0800
   526.70,    6.7123,    8.7512,    9.1866,    0.4537,    1.1386,   -0.8704,    0.5700,   -0.1500,   -0.1800
   526.80,    6.6549,    8.8505,    9.1302,    0.2828,    1.2577,   -0.7882,    0.6400,   -0.1100,   -0.1100
   526.90,    6.4037,    8.9079,    9.2659,    0.5298,    1.2255,   -0.9069,    0.9300,   -0.0800,   -0.0750
   527.00,    6.0725,    8.8328,    9.2482,    0.2683,    1.1700,   -0.9946,    0.9000,    0.0100,   -0.3400
   527.10,    6.2710,    8.9291,    9.2359,    0.5954,    1.0821,   -1.0104,    0.2200,   -0.0700,   -0.3350
   527.20,    6.3010,    8.9434,    9.1930,    0.4958,    1.1978,   -0.9515,    0.2100,    0.1500,   -0.2200
   527.30,    6.2743,    8.8169,    9.1157,    0.7134,    1.1253,   -1.2210,    0.4350,    0.1600,   -0.3800
   527.40,    6.2791,    8.8784,    9.0337,    0.9063,    1.1471,   -1.2204,    0.3300,    0.1900,   -0.4300
   527.50,    6.4979,    8.8112,    9.1417,    0.8940,    1.1424,   -1.1715,    0.0750,    0.0850,   -0.3450
   527.60,    6.4734,    8.8370,    9.1583,    1.1225,    1.0779,   -1.1909,   -0.0600,    0.1200,   -0.5100
   527.70,    6.6688,    8.7998,    9.1945,    1.4458,    1.1197,   -1.2826,   -0.2600,    0.0550,   -0.4400
   527.80,    6.6519,    8.9274,    9.1994,    1.3511,    1.0961,   -1.2357,   -0.1000,    0.0200,   -0.3900
   527.90,    6.7916,    8.9324,    9.1350,    1.0263,    0.9970,   -1.2044,   -0.2850,    0.0100,   -0.4650
   528.00,    6.3990,    8.9045,    9.1241,    1.2060,    1.0506,   -1.2022,   -0.2600,   -0.0200,   -0.4700
   528.10,    6.8506,    8.9730,    9.0922,    2.1413,    1.1302,   -1.1455,   -0.4050,   -0.0200,   -0.4200
   528.20,    7.0105,    8.9591,    9.0541,    2.4922,    1.1855,   -1.0968,   -0.2400,   -0.0100,   -0.4100
   528.30,    6.8518,    8.9421,    9.0364,    1.6962,    1.2369,   -0.9814,   -0.3000,   -0.0950,   -0.4600
   528.40,    7.0063,    9.0926,    9.0726,    1.3661,    1.2589,   -0.6671,    0.0300,   -0.1700,   -0.4100
   528.50,    7.1628,    9.0097,    9.0988,    1.9481,    1.0635,   -0.9096,    0.0850,   -0.1900,   -0.4150
   528.60,    6.7463,    8.9010,    9.0201,    1.5692,    1.0787,   -0.9941,    0.3400,   -0.2400,   -0.3100
   528.70,    7.0703,    9.0147,    9.0262,    0.7577,    1.1104,   -0.8402,   -0.1200,   -0.1550,   -0.1950
   528.80,    7.1779,    8.9653,    8.9177,    0.8386,    1.1934,   -0.5080,   -0.3700,   -0.1400,    0.0200
   528.90,    7.1655,    8.9679,    9.1332,    0.9689,    1.1724,   -0.6383,   -0.5100,   -0.1700,   -0.2950
   529.00,    7.3850,    9.0283,    9.0864,    0.8925,    1.1442,   -0.7794,   -0.5600,   -0.1000,   -0.3700
   529.10,    7.4765,    9.1096,    9.0752,    0.6117,    1.2076,   -0.4851,   -0.4350,   -0.2100,   -0.2350
   529.20,    7.3973,    9.0697,    9.0825,    0.5022,    1.2134,   -0.5732,   -0.0900,   -0.1800,   -0.3100
   529.30,    6.5186,    8.8918,    9.0493,    0.3195,    1.0668,   -0.4776,   -0.2450,   -0.2550,   -0.2000
   529.40,    6.8706,    8.9658,    9.1679,    0.2665,    1.0154,   -0.8050,   -0.3700,   -0.2500,   -0.3300
   529.50,    6.4437,    9.1436,    9.1045,    0.1749,    1.1049,   -0.7237,    0.3350,   -0.1250,   -0.2200
   529.60,    6.4394,    9.1721,    9.2273,    0.4131,    1.1333,   -0.5341,    0.5800,   -0.0800,   -0.2700
   529.70,    6.5410,    9.1499,    9.1840,    0.5431,    1.1698,   -0.4432,    0.3900,   -0.0750,   -0.2800
   529.80,    6.6916,    8.9852,    9.2036,    0.6221,    1.0890,   -0.5156,    0.4500,   -0.1300,   -0.2700
   529.90,    7.0050,    9.1973,    9.0736,    1.3481,    1.1898,   -0.4140,   -0.2000,   -0.1350,   -0.3000
   530.00,    6.7009,    9.1512,    9.1893,    1.3001,    1.1877,   -0.6314,    0.0300,   -0.1500,   -0.5000
   530.10,    6.4590,    9.3358,    9.0767,    0.1376,    1.1641,   -0.4101,    0.6650,   -0.1650,   -0.4150
   530.20,    7.0947,    9.2381,    9.0982,    0.0661,    1.2340,   -0.5856,    0.5600,   -0.2500,   -0.2800
   530.30,    7.2512,    9.2762,    9.2249,    0.2420,    1.1853,   -0.6021,    0.5050,   -0.1300,   -0.2600
   530.40,    7.2543,    9.3526,    9.0352,    0.0429,    1.0557,   -0.5363,    0.3600,   -0.2400,   -0.2500
   530.50,    6.5505,    9.2709,    9.0943,    0.2629,    0.9673,   -0.5825,    0.4450,   -0.2050,   -0.2200
   530.60,    6.6967,    9.3736,    9.3130,    0.1740,    1.0013,   -0.6518,    0.6100,   -0.1500,   -0.2200
   530.70,    6.3415,    9.3854,    9.2600,   -0.0371,    0.7890,   -0.8008,    0.4500,   -0.1550,   -0.2800
   530.80,    6.2973,    9.3933,    8.9758,    0.4099,    0.7829,   -0.4011,    0.2700,   -0.1600,   -0.2200
   530.90,    6.5726,    9.5288,    9.0729,    1.1846,    0.8102,   -0.5530,    0.1200,   -0.1500,   -0.3100
   531.00,    7.1385,    9.4103,    8.8852,    1.2755,    0.9346,   -0.5333,    0.0700,   -0.1200,   -0.1400
   531.10,    7.3406,    9.3512,    8.9522,    1.8346,    0.9808,   -0.5857,    0.1700,   -0.1050,   -0.1950
   531.20,    7.1765,    9.4048,    9.0130,    1.7788,    0.8627,   -0.6459,    0.3300,   -0.1000,   -0.1700
   531.30,    7.3735,    9.2566,    9.0150,    1.8279,    0.8516,   -0.7489,    0.2450,   -0.0850,   -0.2500
   531.40,    7.2733,    9.2347,    8.9606,    1.5128,    0.8560,   -0.5668,    0.0700,   -0.1400,   -0.1900
   531.50,    7.0203,    9.1936,    8.9622,    1.3678,    0.9009,   -0.8409,    0.1100,   -0.1550,   -0.3300
   531.60,    7.0213,    9.1148,    8.8675,    1.4178,    0.9624,   -0.6210,    0.0600,   -0.3200,   -0.0800
   531.70,    7.5425,    9.0751,    8.9675,    1.1185,    1.0822,   -0.8260,   -0.3100,   -0.1400,   -0.1450
   531.80,    7.5643,    9.0702,    8.9101,    1.0570,    1.0353,   -0.7939,   -0.3400,   -0.1800,   -0.2600
   531.90,    7.9088,    9.2105,    8.9798,    1.1812,    0.8495,   -0.6072,   -0.4750,    0.0050,   -0.1250
   532.00,    7.8699,    9.0433,    8.9987,    1.2370,    0.7898,   -0.7616,   -0.4700,    0.0500,   -0.1600
   532.10,    7.6791,    9.2153,    8.9266,    1.3988,    0.8394,   -0.6672,   -0.6600,   -0.0000,   -0.0900
   532.20,    7.7406,    9.3046,    8.9162,    1.4776,    0.7506,   -0.3799,   -0.7700,   -0.0700,   -0.0300
   532.30,    7.9186,    9.1723,    8.9544,    1.2181,    0.7843,   -0.5747,   -0.5400,   -0.0350,   -0.1700
   532.40,    8.0507,    9.0712,    8.8197,    1.2735,    0.6792,   -0.4060,   -0.5700,    0.0200,   -0.1500
   532.50,    7.9087,    9.1002,    8.9603,    1.1242,    0.7327,   -0.6809,   -0.2650,   -0.0350,   -0.2050
   532.60,    8.0687,    8.9924,    8.8010,    1.0691,    0.7408,   -0.5437,   -0.0800,    0.0700,   -0.0700
   532.70,    8.0317,    8.9752,    8.7945,    0.8188,    0.7351,   -0.5196,   -0.4150,    0.0500,   -0.2000
   532.80,    8.0696,    9.1352,    8.8759,    1.1191,    0.6800,   -0.3991,   -0.5800,    0.0000,   -0.1700
   532.90,    8.0333,    9.2403,    8.8549,    1.3568,    0.8389,   -0.5477,   -0.7050,   -0.0400,   -0.1100
   533.00,    8.2199,    9.1549,    8.8350,    1.2301,    0.8676,   -0.6464,   -0.6300,    0.0200,   -0.1300
   533.10,    8.3074,    9.1883,    8.7973,    1.1554,    0.6829,   -0.4266,   -0.7400,    0.0350,   -0.1050
   533.20,    8.3617,    9.2007,    8.8451,    1.1193,    0.9587,   -0.8446,   -0.8700,    0.1200,   -0.2300
   533.30,    8.1222,    9.3046,    8.8682,    1.3001,    0.7506,   -0.6850,   -1.1000,    0.0400,   -0.1700
   533.40,    7.9431,    9.1903,    8.6591,    0.9895,    0.6369,   -0.4329,   -1.0600,    0.0500,   -0.1300
   533.50,    8.0471,    9.2480,    8.8122,    1.2445,    0.9218,   -0.4319,   -1.0350,    0.0400,   -0.1300
   533.60,    8.5324,    9.2743,    8.7362,    0.9479,    0.9393,   -0.4804,   -0.5400,   -0.0100,   -0.1400
   533.70,    8.3723,    9.2130,    8.7479,    0.5400,    0.9745,   -0.5466,   -0.4700,    0.0200,   -0.2400
   533.80,    8.2110,    9.1694,    8.8559,    0.3741,    1.0974,   -0.7008,   -0.4300,    0.0600,   -0.1700
   533.90,    8.2757,    9.2561,    8.8066,    0.3108,    1.2327,   -0.7638,   -0.4750,   -0.1500,   -0.1350
   534.00,    7.9697,    9.3347,    8.7367,    0.7150,    1.2601,   -0.6584,   -0.3500,   -0.1800,   -0.1700
   534.10,    7.7680,    9.3189,    8.7592,    0.3269,    1.2725,   -0.7839,    0.2100,   -0.1700,   -0.1950
   534.20,    8.1487,    9.4199,    8.8229,   -0.0467,    1.3205,   -0.9542,    0.0000,   -0.2100,   -0.2200
   534.30,    7.9988,    9.2745,    8.6848,    0.2163,    1.1993,   -0.7574,   -0.1000,   -0.2400,   -0.1950
   534.40,    7.7640,    9.4760,    8.5821,    0.1269,    1.3274,   -0.7914,   -0.0100,   -0.4300,   -0.1000
   534.50,    7.7063,    9.4564,    8.7212,   -0.0120,    1.3998,   -0.9382,    0.1200,   -0.4500,   -0.1900
   534.60,    7.8187,    9.3536,    8.7633,   -0.1442,    1.5118,   -0.9330,    0.3000,   -0.5100,   -0.1000
   534.70,    7.8145,    9.2396,    8.7855,    0.1509,    1.5121,   -1.0265,    0.2300,   -0.6650,   -0.1350
   534.80,    7.8091,    9.4686,    8.7123,   -0.1240,    1.1555,   -0.9820,    0.3700,   -0.1300,   -0.1800
   534.90,    7.5319,    9.6516,    8.7599,   -0.3326,    1.2029,   -0.9049,    0.3650,    0.1400,   -0.1750
   535.00,    7.2230,    9.6011,    8.6663,   -0.6306,    1.1789,   -0.7811,    0.7100,    0.3500,   -0.1400
   535.10,    7.3590,    9.4713,    8.7099,    0.0309,    1.3945,   -0.9040,    0.4750,    0.0900,   -0.1700
   535.20,    7.2328,    9.4979,    8.7012,    0.2754,    1.3229,   -0.8338,    0.4200,    0.1700,   -0.1500
   535.30,    7.1874,    9.4329,    8.7224,    0.5584,    1.2722,   -0.7742,    0.1000,    0.0300,   -0.0750
   535.40,    7.0233,    9.5442,    8.6875,    0.7056,    1.2360,   -0.7215,    0.3400,   -0.0700,   -0.1700
   535.50,    6.7547,    9.4708,    8.7049,    0.8329,    1.1664,   -0.7478,    0.3900,    0.1400,   -0.0950
   535.60,    7.1329,    9.5807,    8.6389,    1.0895,    1.0553,   -0.8485,    0.4900,    0.0500,    0.0300
   535.70,    7.2822,    9.7199,    8.5585,    1.4107,    1.3716,   -0.7159,    0.3650,    0.1250,   -0.0750
   535.80,    6.9634,    9.6418,    8.5269,    0.6128,    1.3121,   -0.7483,    0.7700,   -0.0300,   -0.0100
   535.90,    7.3600,    9.4574,    8.5887,    0.8930,    1.4498,   -0.7585,    0.6450,   -0.0900,   -0.0650
   536.00,    7.1976,    9.4494,    8.5986,    1.0262,    1.6019,   -0.8678,    0.8500,   -0.2100,   -0.1400
   536.10,    7.2694,    9.2631,    8.6694,    1.1669,    1.4366,   -0.7771,    0.7750,   -0.1350,   -0.1700
   536.20,    7.1632,    9.2738,    8.4779,    0.9009,    1.5234,   -0.6973,    0.6400,   -0.1400,   -0.1200
   536.30,    7.4525,    9.2618,    8.5848,    1.2713,    1.4186,   -0.7555,    0.4150,   -0.0900,   -0.1500
   536.40,    7.2196,    9.1753,    8.6296,    1.0218,    1.3973,   -0.7143,    0.4700,   -0.1500,   -0.1300
   536.50,    6.7402,    9.2923,    8.5535,    1.4153,    1.3440,   -0.8199,    0.1800,   -0.2550,   -0.1000
   536.60,    6.9337,    9.1554,    8.5518,    1.4355,    1.5017,   -1.0089,    0.1600,   -0.1900,   -0.1800
   536.70,    6.9723,    9.2944,    8.5546,    1.2657,    1.2979,   -0.9159,   -0.4450,   -0.1250,   -0.1550
   536.80,    7.1193,    9.1039,    8.4311,    1.3158,    1.2247,   -0.8384,   -0.0900,   -0.0400,   -0.2400
   536.90,    7.0581,    9.2200,    8.4983,    1.6111,    1.1784,   -0.9798,    0.0750,    0.1050,   -0.1100
   537.00,    7.3538,    9.2470,    8.5308,    1.8433,    1.2779,   -0.9544,    0.0100,    0.1100,   -0.1400
   537.10,    7.0883,    9.1736,    8.4294,    1.5685,    1.2083,   -0.8244,    0.0850,    0.1300,   -0.1600
