index,u_p0,u_p1,u_p2,v_p0,v_p1,v_p2,w_p0,w_p1,w_p2
k,0,0,0,1,1,1,2,2,2
    21.20,    6.2680,    9.0926,    7.9004,   -0.1637,    0.0407,   -1.6801,   -0.2100,   -0.3100,   -0.0700
    21.30,    6.3192,    8.9030,    7.8696,   -0.0006,   -0.0396,   -1.7195,   -0.2200,   -0.1700,   -0.1200
    21.40,    6.3027,    8.9522,    7.8531,   -0.3304,    0.0234,   -1.6432,   -0.2700,   -0.2300,   -0.1900
    21.50,    6.0720,    9.0542,    7.7625,   -0.3658,    0.1214,   -1.7754,    0.1100,   -0.1300,   -0.0300
    21.60,    5.8966,    8.8837,    7.6477,   -0.3304,    0.0008,   -1.7112,   -0.4500,   -0.0700,   -0.0200
    21.70,    6.0395,    9.1251,    7.5692,   -0.7973,    0.0660,   -1.7386,   -0.3500,   -0.2000,   -0.0700
    21.80,    6.2384,    9.1450,    7.5286,   -0.8512,   -0.0384,   -1.6688,   -0.4600,    0.0200,   -0.0200
    21.90,    5.5339,    9.1310,    7.6312,   -0.9733,   -0.0401,   -1.6348,   -0.7800,    0.0800,   -0.1100
    22.00,    5.6501,    9.2187,    7.6310,   -0.7596,   -0.0578,   -1.7488,   -0.5200,    0.0900,   -0.1900
    22.10,    5.7766,    9.2851,    7.6278,   -0.4840,   -0.1352,   -1.6068,   -0.6350,   -0.0100,   -0.0700
    22.20,    5.5048,    9.2396,    7.7105,   -0.6207,   -0.1123,   -1.4684,   -0.6300,    0.0100,   -0.1300
    22.30,    5.9291,    9.1160,    7.5955,   -0.7111,   -0.0918,   -1.5181,   -0.1500,   -0.1200,   -0.2200
    22.40,    5.5735,    9.0293,    7.7551,   -1.2962,   -0.0241,   -1.5413,   -0.0500,   -0.1400,   -0.3500
    22.50,    5.7363,    9.0758,    7.6404,   -0.2432,    0.0030,   -1.4770,   -0.2800,   -0.1900,   -0.3050
    22.60,    5.5918,    9.1302,    7.7024,   -0.5744,    0.0239,   -1.5762,   -0.3600,    0.0100,   -0.3000
    22.70,    5.3785,    9.0064,    7.6392,   -1.0423,   -0.0696,   -1.5840,   -0.1000,   -0.1600,   -0.2950
    22.80,    5.3967,    9.0891,    7.8085,   -1.1327,    0.0688,   -1.5703,    0.1500,   -0.1500,   -0.2700
    22.90,    5.6412,    9.1201,    7.7733,   -1.2095,   -0.1839,   -1.4286,    0.4500,   -0.2300,   -0.2500
    23.00,    5.8927,    9.0463,    8.0189,   -0.9364,   -0.2785,   -1.2524,    0.2100,   -0.1500,   -0.4900
    23.10,    6.0774,    8.8759,    8.0871,   -1.1061,    0.0069,   -0.9377,    0.1400,   -0.2700,   -0.5550
    23.20,    6.0121,    8.9108,    8.0208,   -0.8647,   -0.0458,   -1.1524,    0.2400,   -0.2200,   -0.8900
    23.30,    6.1921,    8.8606,    7.9633,   -0.7643,   -0.1588,   -1.1773,    0.2300,   -0.3200,   -0.7300
    23.40,    6.0136,    8.9074,    7.8420,   -0.5867,   -0.0177,   -1.0889,    0.1300,   -0.1600,   -0.7100
    23.50,    5.7215,    8.8980,    8.1219,   -0.5870,    0.1165,   -0.8443,   -0.1500,   -0.1200,   -0.8900
    23.60,    5.9956,    8.9539,    8.1666,   -0.7884,    0.0094,   -1.0633,   -0.0300,   -0.0700,   -0.9300
    23.70,    5.6028,    8.8953,    8.2540,   -0.7226,    0.0806,   -1.1950,   -0.2400,   -0.0200,   -0.9850
    23.80,    5.4376,    8.9665,    8.2434,   -0.4793,    0.1392,   -1.2248,   -0.1600,    0.0200,   -0.8500
    23.90,    5.7828,    8.8685,    8.1315,   -1.0283,    0.2411,   -1.0676,   -0.3700,    0.0300,   -0.8400
    24.00,    6.0190,    8.8367,    8.1454,   -0.9209,    0.1517,   -1.1229,   -0.5700,    0.0300,   -0.8500
    24.10,    6.4596,    8.8544,    8.0839,   -0.3895,    0.2394,   -1.2017,   -0.3000,    0.0500,   -0.8150
    24.20,    6.1956,    8.8333,    8.1408,    0.0198,    0.1798,   -1.2588,   -0.6900,    0.0400,   -0.8000
    24.30,    6.4987,    8.7781,    8.2378,   -0.1282,    0.2229,   -1.2077,   -0.5500,    0.0100,   -0.8500
    24.40,    6.1328,    8.7308,    8.2730,   -0.6291,    0.2599,   -1.3494,   -0.4200,   -0.1000,   -0.9700
    24.50,    5.7545,    8.5976,    8.2491,   -0.7396,    0.3005,   -1.2419,   -0.5900,   -0.2000,   -0.9400
    24.60,    5.8112,    8.6789,    8.2737,   -0.5047,    0.1609,   -1.4135,   -0.3300,   -0.1000,   -0.8700
    24.70,    5.7737,    8.5304,    8.2266,   -0.3739,    0.0358,   -1.5225,   -0.8100,   -0.2400,   -0.9250
    24.80,    5.4349,    8.5929,    8.2755,   -0.5153,    0.1646,   -1.4275,   -0.8400,   -0.2000,   -0.9600
    24.90,    5.6423,    8.3233,    8.2952,    0.0587,   -0.0182,   -1.4429,   -1.1100,   -0.2100,   -0.9400
    25.00,    6.2094,    8.0620,    8.2535,    0.3136,    0.0210,   -1.4231,   -0.3700,   -0.3400,   -0.9100
    25.10,    5.8321,    8.1735,    8.3597,    0.2530,    0.0988,   -1.4172,   -0.3600,   -0.4000,   -0.8900
    25.20,    5.8533,    8.1866,    8.2333,   -0.0935,    0.0505,   -1.4327,   -0.3500,   -0.1900,   -0.8000
    25.30,    6.4470,    8.2080,    8.3264,   -0.1132,    0.2242,   -1.3785,   -0.4700,   -0.1100,   -0.8000
    25.40,    6.7620,    8.2354,    8.2296,   -0.4735,    0.2916,   -1.5186,   -0.0700,   -0.3400,   -0.7800
    25.50,    6.4682,    8.2642,    8.2060,   -0.0536,    0.2311,   -1.5001,    0.0700,   -0.2700,   -0.7650
    25.60,    6.5583,    8.2745,    8.2063,    0.2567,    0.1468,   -1.3861,    0.8500,   -0.1600,   -0.8300
    25.70,    6.4827,    8.1115,    8.1778,   -0.2299,    0.1981,   -1.5606,    0.9100,   -0.1800,   -0.7850
    25.80,    6.2264,    8.1211,    8.2269,   -0.3469,    0.1779,   -1.5546,    1.1500,   -0.1700,   -0.7800
    25.90,    6.5396,    8.1019,    8.1295,   -0.2870,    0.2183,   -1.5736,    0.0500,   -0.1200,   -0.7600
    26.00,    6.7558,    8.0649,    8.2006,    0.3308,    0.1710,   -1.5720,    0.5400,   -0.1700,   -0.8300
    26.10,    6.6418,    8.0851,    8.1805,    0.7371,    0.1806,   -1.5246,    0.5500,   -0.1000,   -0.7500
    26.20,    6.7231,    7.9677,    8.0927,    1.0036,    0.2089,   -1.5639,    0.4900,   -0.1200,   -0.7300
    26.30,    6.7137,    7.9711,    8.1327,    0.7317,    0.1808,   -1.5127,    0.3900,   -0.1500,   -0.7250
    26.40,    6.6327,    7.7808,    8.2417,    0.5793,    0.1646,   -1.6169,   -0.1100,   -0.2700,   -0.7400
    26.50,    6.5564,    7.8091,    8.1534,    0.9689,    0.2820,   -1.4781,    0.1000,   -0.3900,   -0.7500
    26.60,    6.2355,    7.8554,    8.1750,    0.6231,    0.1951,   -1.6536,    0.0000,   -0.3400,   -0.6600
    26.70,    6.3192,    7.8842,    8.1518,    0.8115,    0.1345,   -1.6101,    0.5400,   -0.2400,   -0.6100
    26.80,    6.3939,    7.7325,    8.3146,    0.8421,    0.1515,   -1.5723,    1.2300,   -0.3700,   -0.7900
    26.90,    6.0274,    7.7955,    8.2815,    0.1131,    0.1023,   -1.6797,    0.5800,   -0.3200,   -0.7900
    27.00,    6.1239,    7.8509,    8.1575,    0.5453,    0.1732,   -1.6272,    1.3300,   -0.4100,   -0.5900
    27.10,    6.1963,    7.7199,    8.1632,   -0.0442,    0.0217,   -1.6443,    1.0100,   -0.3900,   -0.5550
    27.20,    6.1020,    7.7172,    8.1733,    0.1437,   -0.0142,   -1.6395,    0.7700,   -0.3200,   -0.6200
    27.30,    5.7989,    7.7241,    8.0676,   -0.1144,   -0.0704,   -1.6204,    0.6300,   -0.4300,   -0.5100
    27.40,    5.5972,    7.6992,    8.0612,    0.3097,   -0.2159,   -1.5393,    0.3600,   -0.4700,   -0.4000
    27.50,    5.9602,    7.5106,    8.0466,    0.6606,   -0.2462,   -1.6230,    0.2100,   -0.4400,   -0.4450
    27.60,    6.0895,    7.5690,    8.0319,    0.4200,   -0.0253,   -1.7067,    0.6700,   -0.3000,   -0.5700
    27.70,    5.6307,    7.6340,    8.0618,    0.3850,    0.0254,   -1.6603,    0.8700,   -0.2100,   -0.6350
    27.80,    5.7871,    7.5778,    7.8930,    0.5040,    0.0185,   -1.8520,    0.7500,   -0.1700,   -0.7200
    27.90,    5.6553,    7.6278,    7.9468,    0.4165,    0.0176,   -1.7101,    0.7200,   -0.3000,   -0.7200
    28.00,    5.6386,    7.6662,    7.9024,    0.3789,   -0.0632,   -1.5802,    0.5000,   -0.3100,   -0.6900
    28.10,    5.0621,    7.6529,    7.6507,    0.2582,   -0.1290,   -1.5612,    0.8600,   -0.3600,   -0.7800
    28.20,    5.1091,    7.6135,    7.7325,    0.5133,   -0.0982,   -1.4728,    0.6700,   -0.3900,   -0.8700
    28.30,    5.1652,    7.6640,    7.8191,   -0.2919,   -0.2772,   -1.5405,    1.2400,   -0.4400,   -1.0250
    28.40,    5.1682,    7.7079,    7.8726,   -0.1420,   -0.2861,   -1.5696,    1.1900,   -0.4400,   -0.7900
    28.50,    6.0597,    7.8162,    7.5910,   -0.3816,   -0.0662,   -1.8001,    0.5000,   -0.4600,   -0.5750
    28.60,    5.9038,    7.7219,    7.6012,   -0.2725,    0.1217,   -1.7383,    0.4900,   -0.5500,   -0.5500
    28.70,    5.1000,    7.8472,    7.6135,   -0.8628,    0.0872,   -1.7225,    0.4800,   -0.4500,   -0.6900
    28.80,    5.5174,    7.8256,    7.5069,   -0.4909,    0.2057,   -1.5504,    0.5500,   -0.5200,   -0.6400
    28.90,    5.4622,    7.7630,    7.4952,    0.3643,    0.0769,   -1.6872,    0.9700,   -0.6300,   -0.7750
    29.00,    5.3743,    7.7655,    7.5650,    0.2681,   -0.0012,   -1.8496,    1.1700,   -0.7500,   -0.9100
    29.10,    5.0104,    7.6736,    7.5753,    0.2732,    0.1087,   -1.7307,    0.8900,   -0.5500,   -0.8950
    29.20,    5.2093,    7.6296,    7.5382,    0.2193,    0.0035,   -1.6890,    0.8200,   -0.5400,   -0.8300
    29.30,    5.3162,    7.8009,    7.5015,    0.5673,   -0.2319,   -1.6223,    1.1400,   -0.4900,   -0.8450
    29.40,    5.8156,    7.7906,    7.5061,   -0.4828,   -0.1477,   -1.4863,    0.8100,   -0.7200,   -0.9200
    29.50,    5.8380,    7.8645,    7.6013,   -0.2592,   -0.0531,   -1.4782,    0.6400,   -0.4800,   -0.9400
    29.60,    5.7981,    7.8554,    7.6445,    0.3557,   -0.2110,   -1.5691,    0.5600,   -0.5800,   -0.9700
    29.70,    4.9823,    7.7416,    7.6708,    0.2698,   -0.0967,   -1.6086,    0.4000,   -0.6000,   -0.8850
    29.80,    5.0874,    7.6869,    7.6812,    0.2257,   -0.2317,   -1.6358,    0.4800,   -0.4700,   -0.7900
    29.90,    5.4366,    7.6655,    7.6309,    0.2828,    0.0008,   -1.6028,    0.0900,   -0.2500,   -0.7750
    30.00,    5.7597,    7.5837,    7.6000,    0.0304,   -0.0876,   -1.4962,    0.4200,   -0.4700,   -0.8100
    30.10,    5.8383,    7.6239,    7.6910,    0.2609,   -0.1824,   -1.5990,    0.0900,   -0.5900,   -0.7600
    30.20,    5.5699,    7.6685,    7.8346,    0.2422,   -0.2553,   -1.6668,    0.1700,   -0.6300,   -0.6900
    30.30,    6.2611,    7.6438,    7.8457,    0.2986,   -0.2868,   -1.6121,   -0.3400,   -0.6600,   -0.6050
    30.40,    6.2660,    7.5495,    7.9201,    0.5485,   -0.0989,   -1.4925,    0.3100,   -0.6300,   -0.7100
    30.50,    6.1057,    7.6241,    7.8593,    0.2296,   -0.0684,   -1.6353,    0.2700,   -0.6300,   -0.7000
    30.60,    5.5516,    7.6231,    7.9250,    0.3326,   -0.1184,   -1.6486,   -0.4200,   -0.5900,   -0.6600
    30.70,    5.4711,    7.6879,    7.9540,    0.4082,   -0.1817,   -1.6522,   -0.0100,   -0.6500,   -0.6900
    30.80,    5.5869,    7.5318,    7.9713,    0.3939,   -0.1866,   -1.7356,    0.5200,   -0.7200,   -0.7100
    30.90,    5.3165,    7.6286,    7.9389,    0.6813,   -0.0465,   -1.7039,    0.5000,   -0.6100,   -0.7200
    31.00,    5.5731,    7.6795,    7.9329,    0.1001,    0.0025,   -1.6548,    0.0200,   -0.6100,   -0.6700
    31.10,    5.7156,    7.6355,    7.9562,    0.3313,   -0.1026,   -1.6412,   -0.0600,   -0.7200,   -0.7050
    31.20,    5.6430,    7.8029,    8.0058,    0.4008,   -0.1319,   -1.6102,    0.1200,   -0.7500,   -0.6900
    31.30,    5.5044,    7.7716,    8.0469,    0.3695,    0.0067,   -1.6550,    0.5500,   -0.7100,   -0.7350
    31.40,    5.7715,    7.8192,    7.9787,    0.2242,    0.0838,   -1.5637,    0.4900,   -0.7100,   -0.7000
    31.50,    6.1175,    7.7901,    7.9357,    0.4234,    0.0304,   -1.5618,    0.4700,   -0.4900,   -0.6850
    31.60,    5.5997,    7.7332,    7.8755,    0.2316,    0.0875,   -1.4196,    0.6700,   -0.5300,   -0.7700
    31.70,    6.1045,    7.5123,    7.9750,    0.0656,    0.1459,   -1.4466,    0.1900,   -0.6400,   -0.7950
    31.80,    6.1680,    7.5993,    7.9465,    0.2444,    0.1922,   -1.4750,   -0.0600,   -0.5000,   -0.7800
    31.90,    5.7816,    7.6850,    8.0086,    0.4321,    0.0744,   -1.5172,    0.4100,   -0.4700,   -0.7400
    32.00,    5.7974,    7.7551,    7.8637,    0.0137,    0.0831,   -1.6134,    0.1000,   -0.4400,   -0.7400
    32.10,    5.7691,    7.4771,    7.9318,   -0.1038,    0.0845,   -1.5587,    0.3300,   -0.5100,   -0.7750
    32.20,    5.2645,    7.6015,    8.0026,    0.1762,    0.0001,   -1.4681,    1.0500,   -0.4200,   -0.8000
    32.30,    4.9229,    7.6323,    7.9473,    0.4050,    0.0395,   -1.4820,    1.1900,   -0.5400,   -0.7600
    32.40,    5.0887,    7.5062,    7.9034,   -0.0164,    0.1380,   -1.5302,    0.7100,   -0.5900,   -0.7900
    32.50,    5.1335,    7.4737,    7.9276,    0.0248,    0.1126,   -1.4666,    0.9200,   -0.5700,   -0.7500
    32.60,    5.0451,    7.5237,    7.8903,    0.5126,    0.1116,   -1.4819,    0.3500,   -0.6000,   -0.7600
    32.70,    5.2507,    7.5805,    7.8398,    0.2885,    0.0545,   -1.5059,    0.0600,   -0.5100,   -0.7500
    32.80,    4.9375,    7.6044,    7.9386,   -0.1774,    0.1500,   -1.4689,    0.6100,   -0.5500,   -0.8400
    32.90,    5.3812,    7.5274,    7.9160,   -0.1942,    0.1976,   -1.5464,    0.5000,   -0.3500,   -0.8350
    33.00,    4.6360,    7.4530,    7.8866,   -0.4495,    0.2811,   -1.5678,    0.8100,   -0.3600,   -0.9000
    33.10,    4.3826,    7.6320,    7.9194,   -0.0104,    0.3315,   -1.4285,    0.8800,   -0.4900,   -0.9150
    33.20,    4.6168,    7.6106,    7.9666,   -0.0031,    0.1579,   -1.4654,    0.9100,   -0.4900,   -0.9400
    33.30,    4.5174,    7.5623,    7.9920,    0.6330,    0.1449,   -1.4979,    0.7700,   -0.3900,   -0.9800
    33.40,    4.4797,    7.4688,    8.0070,    0.6498,    0.2687,   -1.4462,   -0.0600,   -0.3600,   -1.0200
    33.50,    4.7131,    7.6224,    8.1069,   -0.0910,    0.3517,   -1.5052,    0.5900,   -0.2100,   -0.9900
    33.60,    4.4708,    7.5264,    8.1701,    0.1999,    0.1476,   -1.4974,    0.8000,   -0.0700,   -0.9800
    33.70,    4.2920,    7.6544,    8.1873,   -0.1427,    0.1491,   -1.4348,    1.0400,    0.0300,   -1.0100
    33.80,    4.0470,    7.6630,    8.1799,    0.1122,    0.0789,   -1.4036,    1.0800,   -0.1100,   -1.1100
    33.90,    4.4782,    7.8155,    8.0030,   -0.0343,   -0.0021,   -1.5001,    0.6200,   -0.2300,   -1.0350
    34.00,    4.6075,    7.7416,    7.9152,   -0.2749,   -0.0967,   -1.3364,    0.7300,   -0.3000,   -1.0200
    34.10,    4.5900,    7.7022,    7.9170,    0.1575,   -0.0659,   -1.2934,    0.8700,   -0.1400,   -0.9950
    34.20,    4.8190,    7.5586,    7.8896,    0.2070,    0.0589,   -1.4179,    0.9000,   -0.1400,   -1.0100
    34.30,    5.0259,    7.5988,    8.0070,    0.1469,   -0.0359,   -1.4462,    0.7100,   -0.2300,   -0.9800
    34.40,    4.9099,    7.5850,    7.8386,    0.4533,    0.0764,   -1.4669,    0.7000,   -0.1100,   -1.0100
    34.50,    4.8730,    7.6264,    7.7419,    0.4060,    0.1456,   -1.3470,    0.5800,   -0.1500,   -0.8800
    34.60,    5.3662,    7.5838,    7.6899,   -0.2459,    0.3185,   -1.2999,    0.6400,   -0.2600,   -0.7700
    34.70,    5.1303,    7.7052,    7.7552,    0.1668,    0.0840,   -1.2812,    0.0800,   -0.3900,   -0.7700
    34.80,    5.4280,    7.6795,    7.7238,    0.3530,    0.0025,   -1.4026,    0.3400,   -0.3800,   -0.6600
    34.90,    5.2283,    7.7776,    7.7871,    0.4710,   -0.0994,   -1.3378,    0.7000,   -0.3700,   -0.6050
    35.00,    5.1458,    7.7121,    7.9457,    0.4466,    0.0279,   -1.4110,    0.6200,   -0.3300,   -0.6400
    35.10,    5.7427,    7.7603,    7.9072,    0.2848,    0.0410,   -1.3872,    0.2700,   -0.4600,   -0.6400
    35.20,    5.4155,    7.5367,    7.9312,    0.2232,    0.0634,   -1.2347,   -0.0400,   -0.6200,   -0.6500
    35.30,    4.9131,    7.5648,    7.9286,    0.7172,    0.0668,   -1.2136,    0.2700,   -0.6700,   -0.7350
    35.40,    5.3421,    7.6148,    7.8332,    0.7628,    0.0658,   -1.1327,   -0.1000,   -0.6200,   -0.7200
    35.50,    5.4251,    7.3685,    7.9882,    1.0152,    0.1567,   -1.0317,    0.3400,   -0.6100,   -0.7600
    35.60,    4.9771,    7.5160,    8.3062,    0.7180,    0.2318,   -1.3881,    0.7400,   -0.6000,   -0.6800
    35.70,    4.9057,    7.6928,    8.2363,    0.9514,    0.0683,   -1.2827,    0.6700,   -0.6800,   -0.6100
    35.80,    4.3667,    7.6288,    8.2494,    0.7000,    0.0676,   -1.3310,    0.1100,   -0.7200,   -0.5800
    35.90,    4.9205,    7.7190,    8.2958,    0.8891,    0.3778,   -1.3609,   -0.1500,   -0.5100,   -0.6150
    36.00,    5.4689,    7.6894,    8.2417,   -0.2119,    0.5024,   -1.2108,    0.5800,   -0.5000,   -0.5000
    36.10,    5.2448,    7.6542,    8.3335,   -0.4175,    0.4411,   -1.3776,    0.7900,   -0.6200,   -0.4900
    36.20,    4.8995,    7.7864,    8.2562,   -0.2747,    0.3505,   -1.3871,    0.9100,   -0.6200,   -0.5200
    36.30,    4.6956,    7.6197,    8.2297,   -0.0646,    0.3158,   -1.3156,    0.7000,   -0.6800,   -0.4400
    36.40,    5.1362,    7.7084,    8.1765,    0.0607,    0.3480,   -1.3755,    0.6600,   -0.5400,   -0.4000
    36.50,    5.5361,    7.7532,    8.2598,    0.0528,    0.3892,   -1.3582,    0.4900,   -0.6200,   -0.3450
    36.60,    5.7041,    7.7593,    8.2134,   -0.1545,    0.3970,   -1.3282,    0.1800,   -0.5300,   -0.2900
    36.70,    5.5214,    7.6687,    8.2400,    0.5212,    0.2648,   -1.3998,   -0.1900,   -0.5100,   -0.2250
    36.80,    5.4672,    7.4212,    8.1457,    0.6143,    0.1917,   -1.4149,   -0.3800,   -0.3900,   -0.3200
    36.90,    5.7432,    7.6315,    8.2699,    0.5128,    0.1035,   -1.3534,    0.2400,   -0.1300,   -0.2900
    37.00,    6.8012,    7.7229,    8.2922,    1.0061,    0.1717,   -1.3898,   -0.0700,   -0.0200,   -0.2800
    37.10,    6.7103,    7.6128,    8.2699,    1.5720,   -0.0341,   -1.3534,   -0.3000,    0.0100,   -0.2550
    37.20,    7.4427,    7.7121,    8.1445,    1.9896,    0.4340,   -1.1729,    0.0600,   -0.0700,   -0.1000
    37.30,    6.7628,    7.7660,    8.1827,    1.4929,    0.2269,   -1.3106,   -0.1500,   -0.2300,   -0.1900
    37.40,    6.9034,    7.6771,    8.1676,    1.2181,    0.4867,   -1.4194,   -0.2500,   -0.2700,   -0.1600
    37.50,    6.8787,    7.7273,    8.2225,    1.1866,    0.5997,   -1.3734,    0.1800,   -0.2800,   -0.2150
    37.60,    6.5355,    7.6761,    8.2723,    1.0233,    0.4367,   -1.2854,   -0.0800,   -0.2400,   -0.1200
    37.70,    6.6999,    7.8849,    8.2085,    0.8440,    0.4766,   -1.3752,   -0.1400,   -0.2800,   -0.2100
    37.80,    6.6455,    7.9640,    8.0548,    0.8231,    0.5290,   -1.2551,   -0.2600,   -0.1900,   -0.0700
    37.90,    6.6783,    8.0319,    8.0387,    0.9625,    0.3237,   -1.2108,   -0.3800,   -0.3000,   -0.1650
    38.00,    6.8095,    8.0450,    7.9777,    0.8219,    0.2754,   -1.2076,   -0.5400,   -0.5000,   -0.1200
    38.10,    6.6746,    7.7685,    8.0190,    0.8765,    0.5549,   -1.1954,   -0.8100,   -0.4200,   -0.0850
    38.20,    6.7150,    7.7357,    8.0361,    0.8957,    0.4155,   -0.9867,   -0.8600,   -0.5300,   -0.0700
    38.30,    6.7733,    7.7226,    8.0107,    1.1166,    0.4638,   -0.9542,   -0.8400,   -0.5300,   -0.0550
    38.40,    6.6529,    7.6291,    7.9992,    0.9950,    0.5876,   -1.0340,   -0.9000,   -0.5600,   -0.3100
    38.50,    6.7652,    7.5466,    8.0347,    0.6027,    0.5633,   -1.2077,   -0.8900,   -0.5200,   -0.1500
    38.60,    6.8760,    7.5828,    8.0398,    0.7445,    0.2685,   -1.3068,   -0.9500,   -0.4900,   -0.3100
    38.70,    6.7098,    7.6259,    7.9525,    0.5318,    0.3237,   -1.3211,   -0.8400,   -0.2800,   -0.4250
    38.80,    6.4850,    7.4535,    7.8305,    0.3902,    0.5091,   -1.1687,   -0.8700,   -0.4100,   -0.2200
    38.90,    6.5507,    7.7177,    8.0589,    0.3769,    0.6199,   -1.2012,   -0.7600,   -0.2700,   -0.2350
    39.00,    6.4320,    7.6803,    8.1233,    0.6473,    0.7507,   -1.2325,   -0.6700,   -0.2500,   -0.3000
    39.10,    5.8484,    8.0255,    8.1736,    0.4687,    0.6078,   -1.0624,   -1.1200,    0.0500,   -0.3050
    39.20,    6.1060,    8.2979,    8.0937,    0.7497,    0.8265,   -1.1078,   -0.8900,    0.1000,   -0.4100
    39.30,    5.5667,    8.3937,    8.1023,    1.1964,    1.3227,   -1.1780,   -0.8200,    0.1500,   -0.3000
    39.40,    6.3796,    8.5818,    8.1277,    0.7263,    0.7189,   -1.2105,   -1.2500,    0.1500,   -0.2200
    39.50,    6.6268,    8.6966,    8.1522,   -0.1267,    0.2485,   -1.0330,   -0.7500,    0.8300,   -0.2450
    39.60,    6.0931,    8.7069,    8.2915,   -1.1184,    0.5704,   -0.9197,    1.1500,    0.4500,   -0.2900
    39.70,    5.8710,    8.8010,    8.2755,   -0.4119,    0.2685,   -1.0214,    1.5300,    0.4200,   -0.4350
    39.80,    5.5627,    8.8914,    8.4210,   -0.2218,    0.2867,   -1.0463,    1.0200,    0.5700,   -0.5300
    39.90,    5.4571,    8.7018,    8.3176,   -0.4057,    0.6125,   -1.0162,    0.8400,    0.6500,   -0.4650
    40.00,    5.7814,    8.5444,    8.2920,   -0.0880,    0.4436,   -1.0978,    0.6900,    0.4500,   -0.3700
    40.10,    5.4546,    8.4634,    8.2474,    0.0784,    0.2911,   -1.0249,    0.5500,    0.6800,   -0.3300
    40.20,    5.7792,    8.4432,    8.1649,    0.1040,    0.2815,   -1.0492,    0.1600,    0.6500,   -0.3500
    40.30,    5.2448,    8.3060,    8.2436,   -0.0114,    0.5283,   -0.9648,    0.2700,    0.6800,   -0.3400
    40.40,    5.3133,    8.0058,    8.1447,    0.0112,    0.0141,   -1.0588,    0.1600,    0.6700,   -0.4000
    40.50,    5.1956,    7.9640,    8.1264,    0.3316,    0.1230,   -1.0255,    0.0300,    0.3700,   -0.4100
    40.60,    4.7181,    8.2578,    8.2265,    0.1590,    0.1092,   -0.9704,    0.2200,    0.0600,   -0.5000
    40.70,    4.6215,    8.3634,    8.1744,    0.5390,    0.2931,   -0.9234,    0.4100,   -0.0600,   -0.4100
    40.80,    4.9547,    8.2816,    8.2213,    0.0883,    0.2047,   -0.9283,    0.7900,   -0.1600,   -0.4400
    40.90,    5.3034,    8.2587,    8.1743,   -0.4887,    0.1591,   -0.9804,    0.9200,   -0.1700,   -0.4750
